URL,Response Text
https://sellercentral.amazon.com/forums/t/any-way-to-escalate-a-to-z-claim-before-being-forced-to-authorzize-return/491711,"rollthebonez: to my surprise within 30 minutes of sending this, the claim was denied and closed. It was a relief but it was stressful. Yup. Demonstrates again that that email can be responded to with NO WE WILL NOT. bunga bunga!"
https://sellercentral.amazon.com/forums/t/any-way-to-escalate-a-to-z-claim-before-being-forced-to-authorzize-return/491711,"Lo and Behold! It took patience and persistence, but they’ve closed the claim in our favor. @rollthebonez while I appreciate the kamikaze approach, we had already sent a follow-up note/post in this morning stating that “We were still waiting on a reply to our follow-up post of the 20th.” Within 30 minutes, we get a notice that the Buyer’s Claim was denied and the A to Z case closed (and the money put back into our account). @bunga_bunga: Yes, there’s definitely something to be said for staying one’s ground."
https://sellercentral.amazon.com/forums/t/any-way-to-escalate-a-to-z-claim-before-being-forced-to-authorzize-return/491711,Good to hear!! Persistence (and restating their own policy) paid off!
https://sellercentral.amazon.com/forums/t/help-with-shipping-information-not-found-online/489176,"Sorry but you are a little late figuring this out. Your options are to ship and take a loss or cancel the order with metrics ding and potential negative feedback. Before listing anything for sale, you need to know how much it will cost to ship and price things accordingly."
https://sellercentral.amazon.com/forums/t/help-with-shipping-information-not-found-online/489176,"Really! That is kind of hard to do when Amazon’s system sets the shipping and not me. Also, I made it clear when I posted this set that it was a 23 volume set. I will take the loss. Shame on Amazon’s system! I have been a loyal customer for a long time and recommend it to everyone. Please tell me how I figure the shipping before I send an item? Is that a trip I need to make to the post office even before the trip to mail it? Total 2 trips? Teach the teacher, please. I want to make this better for the future when I sell. Thank you, Moderator Edit (chris_mod_amazon): Personal Information Removed"
https://sellercentral.amazon.com/forums/t/help-with-shipping-information-not-found-online/489176,"judith_bonaduce: Really! That is kind of hard to do when Amazon’s system sets the shipping and not me. Also, I made it clear when I posted this set that it was a 23 volume set. I will take the loss. Shame on Amazon’s system! I have been a loyal customer for a long time and recommend it to everyone. Please tell me how I figure the shipping before I send an item? Is that a trip I need to make to the post office even before the trip to mail it? Total 2 trips? Teach the teacher, please. I want to make this better for the future when I sell. Thank you, Remove your contact info. This is a publicly readable forum. Most sellers have scales and access to shipping rates so they can calculate/estimate what items will cost to ship. In your case you would need to figure out shipping cost and add it into the items price."
https://sellercentral.amazon.com/forums/t/help-with-shipping-information-not-found-online/489176,Got it. Thank you.
https://sellercentral.amazon.com/forums/t/help-with-shipping-information-not-found-online/489176,"In addition to the previous replies, if you are unable to set your own shipping costs, I would advise you to increase the product price to cover these expenses so that you don’t end up at a loss next time."
https://sellercentral.amazon.com/forums/t/amazon-visa-card/481990,"General_Seller_Dz: there isn’t a place to choose my country Asked and answered. But if you are using the USA site, you might try your own country’s Amazon site."
https://sellercentral.amazon.com/forums/t/amazon-visa-card/481990,"If your country isn’t available among the options presented in the drop down menu, then you cannot order the Amazon Visa card. It’s usually only available to local customers. This applies to all Amazon marketplaces."
https://sellercentral.amazon.com/forums/t/case-log/472546,I finally found it. It has moved.
https://sellercentral.amazon.com/forums/t/case-log/472546,So I finally got someone from Amazon seller customer help to reply to me. She stepped me thru the things below but I see that you can possibly to go from dashboard/help straight to #5 but haven’t tried it yet. Good luck. It isn’t called a case at all!!! But it creates one. Dashboard [top left Seller Support logo]/help Tell us how we can help [type Contact me in window] Get Help Get help again in right sidebar Click see more solutions Need more help [bottom center choice] Selling on Amazon Other Issues/Make a suggestion
https://sellercentral.amazon.com/forums/t/case-log/472546,This sometimes happens when Amazon changes their interface. Need to look around of UI first ^^
https://sellercentral.amazon.com/forums/t/case-log/472546,"If you would like to contact the Seller Support either by e-mail or phone (which is only available for sellers with the professional selling plan), follow this link: https://sellercentral.amazon.com/cu/contact-us?categoryId=30002&typeId=30005 4 Once you are on the “Contact us” page, select the appropriate option from the menu on the left side:"
https://sellercentral.amazon.com/forums/t/amazon-return-exchange-for-a-private-seller/475512,"You should never offer any exchanges or replacements for your own protection, as the buyer would be able to open an A-Z claim insisting that they were never refunded. Process the return with a refund in accordance with Amazon’s policies and if the buyer wishes to receive another item, advise them to place a new order."
https://sellercentral.amazon.com/forums/t/brand-dashboard-help/484119,hmm I found it very easily just click contact us: https://sellercentral.amazon.com/cu/contact-us?skipHelpHubRedirect=true&hhFooter=true 15 see if this link works for you
https://sellercentral.amazon.com/forums/t/brand-dashboard-help/484119,"Thank you so much. That link successfully skipped the Help Hub, which goes round and round."
https://sellercentral.amazon.com/forums/t/brand-dashboard-help/484119,Amazon accept Wal-Mart gift cards?
https://sellercentral.amazon.com/forums/t/putting-items-on-amazon/484687,DUPLICATE POST: Putting items on amazon from shopifly Selling on Amazon Does anyone know if there is a program to link this two together? or anyone can help doing this task?
https://sellercentral.amazon.com/forums/t/changing-selling-plan-is-not-allowed-in-one-of-your-subscribed-marketplaces/483326,"I am not a Professional Seller, can I still join Amazon Custom? It is required that you are a Professional Seller 9 in order to sell using Amazon Custom, unless you listing with Handmade."
https://sellercentral.amazon.com/forums/t/creating-a-custom-product-please-help/463051,"Custom Products Custom is a feature set that allows you to offer customizable and make-on-demand products to Amazon customers. With Custom, you collect configuration or customization requirements from the customer in order to finish the product before shipping. If you’re a Professional Seller offering customizable or make on-demand products, register today by clicking the link below. Customization options **[Text customization] **[Product configuration] **[Image customization] More Details, https://sellercentral.amazon.com/gp/help/help.html/?itemID=G201757520 109"
https://sellercentral.amazon.com/forums/t/creating-a-custom-product-please-help/463051,thank you
https://sellercentral.amazon.com/forums/t/creating-a-custom-product-please-help/463051,"we are a professional seller and we are registered with custom. The product I want to offer as custom, I made the item after we were already approved for custom. How can I get this product enabled to be customized? The sku # BB-10SS-5J9P - Listing ID 0717VB9UG4C - This is a parent and I want to customize brass plates for these two sizes. Any info would be great!"
https://sellercentral.amazon.com/forums/t/cant-find-my-product/468721,Could you post the ASIN so others can check your listing and give you some feedback? The FBA shipment ID doesn’t help.
https://sellercentral.amazon.com/forums/t/sold-customized-product-customer-not-happy-with-image-size-the-way-he-configured-it/467760,---------------- DUPLICATE POST ------------------ Please post your queries once in the forums CJ
https://sellercentral.amazon.com/forums/t/sold-customized-product-customer-not-happy-with-image-size-the-way-he-configured-it/467760,CJ_Tomes: Please post your queries once in the forums I am aware of that. I originally posted this in the General Questions forum and a user pointed out to post it here instead because it was better suited for this category. I left instructions on that other post for a mod to delete that one.
https://sellercentral.amazon.com/forums/t/will-this-hurt-my-metrics/447255,"I found the solution, thanks"
https://sellercentral.amazon.com/forums/t/will-this-hurt-my-metrics/447255,what was the solutions please
https://sellercentral.amazon.com/forums/t/will-this-hurt-my-metrics/447255,I sent it with several colors and he/she can use either color
https://sellercentral.amazon.com/forums/t/will-this-hurt-my-metrics/447255,You can use the message option - Additional Information to potentially get an e-mail through to the buyer. Most buyers have opted out of receiving any seller message. CJ
https://sellercentral.amazon.com/forums/t/will-this-hurt-my-metrics/447255,"Whenever I absolutely have to cancel an order because the customization details are not complete and I can’t get through to the customer, I do use “General Adjustment” for the reason. It affects my metrics for Pre-fulfillment Cancel Rate for 7 days (must be below 2.5%) and then it restarts. Sometimes you have to cancel and there’s no way to complete the order."
https://sellercentral.amazon.com/forums/t/will-this-hurt-my-metrics/447255,"Doesn’t it hurt your metrics when shipping information doesn’t post? I always opt for “buyer cancelled”, because it’s the closest option that fits, and let’s be honest, they ordered a personalized product, they know they need to finish ordering it. I wouldn’t mind using a general adjustment, but it seems like there’d still be an issue with posting the tracking info. Hopefully Amazon will add “insufficient info to process order” as a reason for us custom sellers. It’s really unfair that our metrics get dinged because a customer dropped the ball."
https://sellercentral.amazon.com/forums/t/creating-custom-product-question/464214,"Ayers_Underground_Gr: If I add the product to the Marketplace it will allow the cusomizations but does not give me the Buy Box. You are a new seller and it will take some time for you to become BuyBox eligible. The BuyBox position depends on your overall price + shipping, fulfillment method, handling time, Premium delivery options and metrics. Also, if you are a newly registered seller, you will need to wait until at least 90 days past registration and process at least 1 order."
https://sellercentral.amazon.com/forums/t/creating-custom-product-question/464214,"Ayers_Underground_Gr: If I add the product to the Marketplace it will allow the cusomizations but does not give me the Buy Box. Am I missing something? Actually, the Amazon Custom overlay never gets the buy box. This is due to the fact that the “buy box button” indicates “Customise Now” the buy box is just not available. Since your product is in the Amazon Custom program, you should not see more than one seller, you, on the catalog page. Though you did not ask, Amazon handmade does not support the Amazon Custom overlay. It would be nice if it did."
https://sellercentral.amazon.com/forums/t/custom-product-with-an-image-text/442054,"Brand new listing here too… We wanted to do a similar thing, image on one part of the item, and text on another portion… after researching all the options we came to the same conclusion, how it was only possible to do one or the other. We will for sure create a ticket and see if we can gain some insight to any other options to allow this but so far, our work around has been using the “image” option on both areas, but letting the image text option be “yes” and hopefully the customer sorts it out by looking at the images and how the products are configured… Shouldn’t be super hard, we previewed both on the computer and on iPhones and it seems pretty simple to sort… it there are questions, we’ll happily do CS and make it easy for customers to understand, but if it ends up being a CS issue we’ll shut off the text option and change it to Image only until the option becomes available. It’s a popular item on our website and people have asked for this option on AMAZON… https://www.amazon.com/dp/B07SZRMTKJ/ 26"
https://sellercentral.amazon.com/forums/t/custom-product-with-an-image-text/442054,Open a case and request it. In the custom area they do customize the software to fit your needs.
https://sellercentral.amazon.com/forums/t/custom-product-with-an-image-text/442054,Do it using text fields and options. Make each image one of the options that can be selected in your option field. So Surface 1: Textfield Name Option Image Textfield Number […more textfields or options if you want…] The images for the option should be 400px by 400px PNGs with transparency.
https://sellercentral.amazon.com/forums/t/amazon-custom-listings-not-adding-to-cart/462219,It adds fine. I suspect the customers unable to add it to their cart are you or someone in your household. Amazon does not let sellers buy their own products and they prevent you from adding it to your cart to stop attempts at sales rank manipulation by sellers. That or you have multiple really dumb buyers that don’t fill out the customization fields and just see the empty cart icon. I entered text and it added to my cart.
https://sellercentral.amazon.com/forums/t/amazon-custom-listings-not-adding-to-cart/462219,"I guess I am somewhat happy to hear that it worked for someone but that really starts bringing up other issues, like why CAN I add this listing to my cart: https://www.amazon.com/Racing-Car-Burp-Cloth-Personalized/dp/B00W43WC02 2 Does Amazon not uniformly apply this “Amazon does not let sellers buy their own products” logic to all listings? I will check with my customer service team to determine if there may be any truth to the “dumb customer” theory"
https://sellercentral.amazon.com/forums/t/how-to-add-videos-to-custom-products/460114,"You can’t, I’m afraid. You might want to look into Brand Registry where you can utilize Enhanced Brand Content, where you can."
https://sellercentral.amazon.com/forums/t/how-to-add-videos-to-custom-products/460114,Ohhh… Any way thanks. @Top_Cat
https://sellercentral.amazon.com/forums/t/seller-performance-violation-from-custom-asins/441349,"Hey! Sorry, I don’t know why this happened. But I have been through the “appeals” process before. In their eyes, if you have been implicated in any wrongdoing you are not a human anymore lol. Doesn’t matter if you really broke the rules or somebody at Amazon made a mistake (like it was in my case). They won’t talk to you. You can get a rep on the phone, but all they can do is sympathize and wish you best of luck. The violations department responds with canned responses and ignores your emails. Best thing to do, is not to get implicated."
https://sellercentral.amazon.com/forums/t/seller-performance-violation-from-custom-asins/441349,Have you listed the other 2 options as variations?
https://sellercentral.amazon.com/forums/t/seller-performance-violation-from-custom-asins/441349,Listed as variations
https://sellercentral.amazon.com/forums/t/seller-performance-violation-from-custom-asins/441349,how did you appeal come out
https://sellercentral.amazon.com/forums/t/customer-blamed-me-for-own-typo-left-1-star-review-any-recourse/457916,"Just respond to the – feedback-- saying that you tried to correct the issue, the customer gave you an incorrect spelling, and you offered to remake item at no cost, that was a gesture of Goodwill —and they’ve never gotten back to you… You might want to put this in nicer language but that’s in essence what you want to say…"
https://sellercentral.amazon.com/forums/t/customer-blamed-me-for-own-typo-left-1-star-review-any-recourse/457916,"agree. And negative feedback are inevitable for online sellers, sooner or later, you will be hit with some. The first one always hurt the most, but you have done nothing wrong, so it’s time to move on."
https://sellercentral.amazon.com/forums/t/customer-blamed-me-for-own-typo-left-1-star-review-any-recourse/457916,What did the feedback say? Have you tried asking seller support to remove? I would try… suggest that this is a product review (this is important as SS needs a reason to remove) point out and show proof that even though it is not your fault… you have gone out of your way and beyond to accommodate the customers needs. If they do not remove the feedback then all you can do is respond to the feedback. (keep it professional)
https://sellercentral.amazon.com/forums/t/customer-blamed-me-for-own-typo-left-1-star-review-any-recourse/457916,"Thanks for the great suggestions. I have tried reaching out to seller support, but have gotten nowhere so far. I will try to contact them again with more support. The entirety of the review is “they misspelled the name” Can you still comment on reviews? I have seen it on other listings, but I went to comment on another feedback a couple weeks ago and it never showed up."
https://sellercentral.amazon.com/forums/t/customization-preview-approval/455991,"We are thinking about how to sell custom ribbon on AMZ and are wondering about the same. We were thinking about using an outside Proof Approval software since the preview feature will not show our customization properly. Even though we might look customers in this process, we wanted to help stop returns."
https://sellercentral.amazon.com/forums/t/customization-preview-approval/455991,"Well good luck on waiting for customers to response you back,"
https://sellercentral.amazon.com/forums/t/options/456875,"While it makes sense, unfortunately, Amazon does not considered the option, to add items to a particular listing, as “customization”. That would fall under cross-promotion, which is not permitted. Product detail page rules 2 Policies for adding detail pages You must not use product detail pages to cross-merchandise or cross-promote a product."
https://sellercentral.amazon.com/forums/t/personalized-product-process/454099,BellaBug: is there a print file that is generated No there isn’t. BellaBug: Am I required to use Amazon’s on screen personalization tool Yes BellaBug: Can we render the image the customer see during the customization process to reflect that? No … Amazon is not set up for that as far as I know of. Or at least if they are I’ve never seen it. Sorry but Amazon is just not set up to handle any of this.
https://sellercentral.amazon.com/forums/t/amazon-custom-text-feed/421383,"Merry Christmas…this is your lucky day. Host them on Dropbox. Then, once you copy the dropbox URL, replace the word “Dropbox” in the URL with “dl.dropboxusercontent,” then delete the end of the URL (the part that has “?dl=0”) until it ends with .ttf. Done! For example, the following: https://www.dropbox.com/s/joiymzx4izpxz83/29%20().TTF?dl=0 8 Would become: https://www.dl.dropboxusercontent.com/s/joiymzx4izpxz83/29%20().TTF 4 Good luck."
https://sellercentral.amazon.com/forums/t/custom-products-and-buy-box-frustrated-beyond-belief/447928,It’s hand-to-hand combat in here. New sellers have low priority in winning the buy box. Things will get better after your account is more “seasoned”. Good luck.
https://sellercentral.amazon.com/forums/t/custom-products-and-buy-box-frustrated-beyond-belief/447928,"PUGMAN: I have a customized product that is 100% unique. Yet, my listing shows as if there other sellers selling it. Custom as in with a “Amazon Custom” overlay where you personalize the item for the customer? In this case you should get the buy box once you qualify. Amazon Custom listings actually don’t have a buy box, they have a customize button. With that, one seller per listing is all I have ever seen. Custom as in you designed and manufactured the product? If yes, you should be in the brand registry, to try and deal with the issue you are having. Custom as in you Private Labeled a product manufactured by someone? Without brand registry this area is the wild west, even with it is the slightly wild west. Gunslinger around every corner. You may want to give an ASIN so other sellers can see what you are talking about and try to help further."
https://sellercentral.amazon.com/forums/t/custom-products-and-buy-box-frustrated-beyond-belief/447928,Thank you! I am learning this! I had this happen on my first custom product and after a couple sales and a review it got the box. Just need to have patience!
https://sellercentral.amazon.com/forums/t/custom-products-and-buy-box-frustrated-beyond-belief/447928,"Thank you! Yes one the overlay Yes on design. In process of trademark, but good advice Not private labeled. But, I get your point!"
https://sellercentral.amazon.com/forums/t/custom-products-and-buy-box-frustrated-beyond-belief/447928,"PUGMAN: Yes one the overlay Thank you for the additional information. We use the Amazon Custom option, did not know it was possible to have an interloper join in. That said, this would then be easy to do a test buy on. Test buy the item from the other seller on the listing. Then shoot (take a photo) of the item you receive with the item you get. Annotate the photo pointing out the differences. Send this information “Item Materially Different than the Catalog Page” to seller-performance-policy@amazon.com I have done this, sometimes it requires two or rarely three test buys. The result, “Based on the information in your complaint, we have removed these offers from our catalog:” What they are looking for in the test buy report; Include this information in your report, as relevant: Amazon.com Order ID of a test buy that confirms the violation (required) A description of the differences between the item ordered and the item received (required) The ASIN/ISBN of the item’s detail page and the product title The store or business name of the seller you are reporting Any other evidence that supports your complaint Best wishes and good hunting!"
https://sellercentral.amazon.com/forums/t/custom-products-and-buy-box-frustrated-beyond-belief/447928,Thanks Image! I think we have a miscommunication here. There isn’t an interloper on my listing. It’s just that my listing is showing “as if” there are other sellers. I am the only one listed. It’s the buy box thing. I guess I just have to be patient and push traffic from other platforms until I win the button. That’s a great suggestion if it ever does happen. I really am grateful for your advice. Andy
https://sellercentral.amazon.com/forums/t/custom-products-and-buy-box-frustrated-beyond-belief/447928,"PUGMAN: I think we have a miscommunication here. Ok, yes we do. Amazon Custom does not have a “Buy Box” since the box that shows is “Customize Now” here is an ASIN of one of ours, B017T745QG That still qualifies for advertising, and has the “virtual Buy Box” if that is not working for you reach out to the sponsored ads team. Be sure they understand you are talking about a “Amazon Custom” catalog page. We do advertise the catalog page at that ASIN and it works fine, even though it appears we do not “have the buy box.”"
https://sellercentral.amazon.com/forums/t/custom-products-and-buy-box-frustrated-beyond-belief/447928,"Ok, awesome! I actually did that last night when I discovered the ads weren’t running. All I got back was the BLAH, BLAH boilerplate about how the BUY BOX works. I will keep trying! Thanks again! Andy"
https://sellercentral.amazon.com/forums/t/custom-products-and-buy-box-frustrated-beyond-belief/447928,"Check your: Advertising, Advertising reports to see how that SKU/ASIN is performing. Just remember there is a 3-5 day delay on accurate information. I bet it is showing and performing, or underperforming. On the side, personally If I run ads on Facebook I push to our own website."
https://sellercentral.amazon.com/forums/t/custom-products-and-buy-box-frustrated-beyond-belief/447928,"PUGMAN: BLAH, BLAH boilerplate about how the BUY BOX works. Also this is because you got someone that had no clue on how Amazon Custom works."
https://sellercentral.amazon.com/forums/t/custom-products-and-buy-box-frustrated-beyond-belief/447928,I am going after the sponsored team again! Will let you know how it turns out.
https://sellercentral.amazon.com/forums/t/custom-products-and-buy-box-frustrated-beyond-belief/447928,"Amazon Custom is a bit of a “stepchild” so not all seller support reps know all ins and outs of the program The reason you are not getting buy box - yet - it’s because you are probably too new. Even though when you are a sole seller, there will be times you will not get a buy box and instead of the buy box you will see “Available from These Sellers” Annoying, Non Sensical, Yes, I know but this is Amazon Sometimes we we launch in a new category, we do not get a buy box since it is supposedly a category manager who decides who gets the boy box, but I cannot see a human going over zillions listings deciding who gets is, so I would guess there is some sort of an algo bot that goes over a newish accounts and decides who is buy box worthy… custom or not… Till you get the buy box, your ads will not be running but have that campaign running anyway because suddenly magically you will get the buy box and the campaign will kick in"
https://sellercentral.amazon.com/forums/t/returns-for-custom-items/349737,"Hello FashionJunkieJewelry Thank you for posting on the Amazon Custom forum. To ensure a consistent experience for buyers, Amazon requires sellers to have return policies that are at least as favorable as the Amazon return policies. However, custom items are exempt from automatic prepaid returns. Additionally, if the item contains personal configuration, inscription, or design on these products, you are not required to accept returns or exchanges unless the products are damaged or defective upon arrival. For more information about the returns policy, please see this help page: https://www.amazon.com/gp/help/customer/display.html?nodeId=15015721 49 Please feel free to reply with any other questions you may have. Best Wishes, Haley"
https://sellercentral.amazon.com/forums/t/returns-for-custom-items/349737,"Haley…I would love to have a conversation about this because I have my policy set and the Amazon Custom Products Return policy is VERY clear right on Amazon.com 4 as your link above however my experience with the AZ team lately is they completely disregard this. I have fought several claims lately and have some reversed but usually I just get the rude - we understand you may not agree with our decision but we aren’t changing it. Even though it is absolutely without doubt a wrong decision. Even though it goes against Amazon’s own policy! I’m really at my wits end with it. Returns are getting crazy because Amazon is causing buyers to be completely free of responsibility when ordering items. They are creating monsters out of buyers at the expense of third party sellers. And I have cited this policy to them and they ignore it completely. Please give me some hope that this is being addressed. Thanks, Beth"
https://sellercentral.amazon.com/forums/t/returns-for-custom-items/349737,"Hello SimplyCustomized, Thank you for your reply. We are actively working with our claims department to ensure a consistent selling process for all sellers. I apologize for any frustrations caused by a miscommunication of the returns policy. Your feedback is invaluable as it helps us improve our processes. I will discuss your concerns further with our business development team so we can improve our processes for our sellers. If you have any other ideas or concerns about the Amazon Custom program, you can send your suggestions to: seller-suggestions@amazon.com Please feel free to reply with any other questions you may have. Best Wishes, Haley"
https://sellercentral.amazon.com/forums/t/returns-for-custom-items/349737,"Hi Help me in my situation with the return Buyer wants to cancel a custom order that has already been shipped Return Reason: Item arrived too late The order specifies the delivery time Deliver by Fri, Aug 24, 2018 to Mon, Sep 17, 2018 What should I do in this situation?"
https://sellercentral.amazon.com/forums/t/returns-for-custom-items/349737,"Hello @SvitlanaSky, Thank you for posting in the Custom forums. While you are protected by the Custom Return Policy, the Buyer can still leave negative feedback or file an A-Z Claim. In this case, I would recommend reaching out to the Buyer via the Buyer-Seller Messaging Service and work towards reaching a mutually agreeable outcome. Please review the following link to understand the criteria that must be met for a customizable product to qualify for return: https://www.amazon.com/gp/help/customer/display.html?nodeId=15015721 25 Please feel free to reply with any other questions you may have. Thank You, Andrew"
https://sellercentral.amazon.com/forums/t/returns-for-custom-items/349737,"Yes, I read the return policy. That’s what it says Due to personal configuration, inscription, or design on these products, the third-party seller is not required to accept returns or exchanges unless the products are damaged or defective upon arrival."
https://sellercentral.amazon.com/forums/t/returns-for-custom-items/349737,"What if the custom order was a SFP (Seller Fulfilled Prime) order? Since those returns are auto-approved by Amazon, can the seller deduct any restocking fee that they want, up to 100%? I’m specifically asking about buyer error reasons, such as “Bought By Mistake”."
https://sellercentral.amazon.com/forums/t/returns-for-custom-items/349737,I tried searching and couldn’t find the rules for custom order SFP items. Do they fall under the custom order return guidelines?
https://sellercentral.amazon.com/forums/t/returns-for-custom-items/349737,"We ship custom items via SFP. For those orders, the SFP rules apply: customers automatically get refunds from Amazon customer support for any/all reasons. (In addition, at least for us, they reject essentially all SAFE-T claims.)"
https://sellercentral.amazon.com/forums/t/returns-for-custom-items/349737,What about when they actually return the item - what type of restocking fees have you been able to deduct?
https://sellercentral.amazon.com/forums/t/returns-for-custom-items/349737,"Amazon doesn’t require customers to return our items if purchased through SFP. They will provide a full refund under all circumstances, not require a return, and reject Safe-T claims. We simply have to build the costs of such losses into our business model. (Yes, it’s broken & frustrating. So far they have been unwilling to budge.)"
https://sellercentral.amazon.com/forums/t/listing-items-with-variations/418783,"I don’t know because I have a similar question. Mine however is with UPC and coffee variations. I’d like to know if “Ground” as a general option regardless if it’s grounded for espresso or drip is permissible. If not I would need another UPC for Ground espresso, a different UPC for Ground Drip, Ground Coarce, etc… Does anyone know for sure which is needed?"
https://sellercentral.amazon.com/forums/t/custom-listings-and-variations/442720,"Hi @Mind_Your_Medals, Indeed, you can go ahead a create a Parent-Child variation so one child can be customizable. Once you have created your child item, enable custom on it."
https://sellercentral.amazon.com/forums/t/custom-listings-and-variations/442720,"Thank you to the OP and Donovan, we are going to give this a try. When we started with Amazon Custom you could not do variations."
https://sellercentral.amazon.com/forums/t/custom-listings-and-variations/442720,Did it work ?
https://sellercentral.amazon.com/forums/t/custom-listings-and-variations/442720,"Oneida_Books: Did it work ? Thanks for asking, we have not been able to get to that yet, we are launching a new line of products on one of our brands. The product lends itself to using this presentation method. We will report back to everyone when we do. @Mind_Your_Medals too let us know if it worked for you."
https://sellercentral.amazon.com/forums/t/add-size-options-on-my-customized-item/441184,"The easiest way is to use an option field in your customizations, and make each size an option in the drop down."
https://sellercentral.amazon.com/forums/t/add-size-options-on-my-customized-item/441184,"Thank you! I guess I just need to get used to the interface for Custom, I will continue working on it."
https://sellercentral.amazon.com/forums/t/phone-support-not-there-for-indiv-sellers/440153,Having the same issues!! Amazon sent me an email to send them a verification I. D. to continue selling on Amazon. They do not accept any attachments. Every link they send me to contact them or download info. doesn’t work! They delisted about 30 textbooks today saying they are restricted. My Amazon business is folding. What a joke!!! Anyone else having similar issues!!
https://sellercentral.amazon.com/forums/t/phone-support-not-there-for-indiv-sellers/440153,They are a nightmare to work with I have found. Emails are replied to partially with always a need for another case to restarted. A big waste of time. I figure if they are afraid to talk with me by phone I am afraid to do business on their platform. I am cancelling as soon as possible.
https://sellercentral.amazon.com/forums/t/unable-to-attach-proof-photo-files-in-message-to-buyer/437864,Problem went away later in the day yesterday. Thanks
https://sellercentral.amazon.com/forums/t/questions-regarding-approval-to-sell-custom/435067,"Hello, When you add a product to your inventory, you chose if you fulfill the order (FBM) or Amazon (FBA - which requires you send the inventory to a fulfillment center). Yes. Also, I highly recommend you learn more about selling on Amazon before you jump in. You can start with the Amazon Seller university : https://sellercentral.amazon.com/learn/ref=selleru_redirect_v1 30 The first Q in the FAQ on https://services.amazon.com/custom.html: 17 “Frequently Asked Questions How long after I apply will I be notified of approval? Approvals are typically sent within 1 hour via email with links to help get you started. If you’re not accepted, you will be notified upon submitting the application.” It seems getting approved is no issue, but I imagine you need to watch & care for your business metrics (as measured by Amazon) like every other seller. Make sure you read Amazon’s Policies regarding selling in general & specifically those related to Amazon Custom. Good luck"
https://sellercentral.amazon.com/forums/t/i-need-help-to-remove-hijackers-from-my-live-listing/434927,"Here’s a whole thread where people have been reporting hijackers, frauds, and other shady stuff like that. You can post it there, and from what I’ve gathered, Amazon has people monitor and attend to threats brought up on that particular thread. Hope this helps you get back to selling Well! https://sellercentral.amazon.com/forums/t/this-weeks-list-of-fraudulent-sellers-or-just-launched-listing-hijackers/282741/3376"
https://sellercentral.amazon.com/forums/t/custom-tips-and-tricks/434612,Thanks for starting this thread. I’m glad to have an Amazon Team member taking a proactive role in improving the seller experience here. We’ve been selling custom products on Amazon for 1 year and have had mostly good results. The customization information you referenced is good but the area we have trouble with is that the buyer cannot see the customization information with the order confirmation sent by Amazon. This has led to a few return requests when they mistakenly thought the product might be different from what they wanted. We found that since the Packing Slip contains all pertinent customization information we save a PDF of that and send it as soon after order placement as possible. This often sets the buyer at ease that their order has been filled correctly.
https://sellercentral.amazon.com/forums/t/can-not-edit-my-listing/434302,Blue_Touch_Inc: B07H1LD471 Open a case with seller support if you can update it through your inventory. Might take a while though.
https://sellercentral.amazon.com/forums/t/personalised-products-choice-options-importing-customers-designs/431890,"It can all be done - at least in theory, but Amazon will be no real help to you on any of it. Regarding the first part - adding more font styles, text colours, and background colours to products - are you using image customizations (ie customer uploaded images)? If so you have very limited options at this time. If you are only letting them choose from pre-existing templates/colours/sizes/etc and add text customizations, then you can do quite a lot. Is there anything in particular that is causing you difficulty? A good third party developer should be able to help you with the downloading of the customizations and (perhaps) integration with your in-house software. Everything as far as downloading and extracting the zip file with the customizations is pretty generic, but the what happens after that and the database that handles everything depend on your business. Does your in-house software work with a file format such as pdf? If you want to post or message me any specific questions I will try to help - unfortunately I don’t check the forum as often as I should, but I will get back to you."
https://sellercentral.amazon.com/forums/t/az-claim-team-doesnt-regard-the-amazon-custom-return-policy/389247,"Hello SimplyCustomized, Thank you for posting on the Amazon Custom forum. Since Amazon Custom is currently a growing program, not all teams have full awareness of our return policy. We are working towards educating all associates about our return policy. Please feel free to reply with any other questions you may have. Best Wishes, Haley"
https://sellercentral.amazon.com/forums/t/az-claim-team-doesnt-regard-the-amazon-custom-return-policy/389247,"This was from March 1st has this changed at all? We were hit with an A-Z where the buyer bought a customized headstone. The listing specifically directs anyone purchasing to contact the cemetery for restrictions and not to purchase prior to doing so. The cemetery rejected the delivery due to wrong size stone. Buyer filed a return request. We denied. Then A-Z and got the claim on the basis of He didn’t know there was a size restriction. The left feedback on the product of 1 saying “how was I supposed to know there were size restrictions” I’m at a loss for words? We sell hundreds of units each year on other platforms, we are not new to this but I can’t see moving forward without some support from Amazon. I need help tightening up this process somehow so a “stupidity” defense isn’t granted by Amazon. I understand that is part of how Amazon operates but on engraved headstones we can’t win if they are allowed to beat us on this one. Any help would be appreciated Haley"
https://sellercentral.amazon.com/forums/t/az-claim-team-doesnt-regard-the-amazon-custom-return-policy/389247,I also sell custom products in which buyers file a-z claim after being denied a return. I win cases as “closed” or as “amazon funded” simply by providing a link to the custom products policy showing returns are not accepted when representing the claim.
https://sellercentral.amazon.com/forums/t/az-claim-team-doesnt-regard-the-amazon-custom-return-policy/389247,Is your listing a customized listing Carved_Impressions?
