URL,Response Text
https://sellercentral.amazon.com/forums/t/maximum-weight-double-stacked-pallet/642147,"Either you make one tall pallet or you make two shorter pallets. If two shorter, then yes they would be treated as two separate pallets and need labels. Their weight would be treated separately as well."
https://sellercentral.amazon.com/forums/t/refusing-to-reimburse-anything-for-delivered-late-by-carrier/625715,I’m having the same issue and have raised a case but getting canned replies like you. I hope Amazon will treat us fairly since we’re paying FBA fees and then getting penalized when FBA delivers late. I hope you can also share updates you have if you’re successful.
https://sellercentral.amazon.com/forums/t/refusing-to-reimburse-anything-for-delivered-late-by-carrier/625715,"Another three since my post for just over $100. It’s like all the held up orders from the warehouse slowdown are finally getting to customers. I don’t know if customers know about return-less refunds and are abusing it or not, either way I’ll grudgingly pay the FBA fees just give me the item or value back!Any ideas? It’s gotta be effecting everyone right? Maybe just items that are return-less?"
https://sellercentral.amazon.com/forums/t/refusing-to-reimburse-anything-for-delivered-late-by-carrier/625715,"Same here, following to see if there is anything we can do to recover these claims.If “delivered late by carrier” get reimbursement from the CARRIER!  Their fault, not ours!"
https://sellercentral.amazon.com/forums/t/refusing-to-reimburse-anything-for-delivered-late-by-carrier/625715,Actually it should be amazon’s fault because they choose the carrier. If we ship and it’s late then it’s our fault since we contracted the carrier. I’m seeing an uptick in refunds/returns for different reasons including this and will have to check if they are reimbursing.
https://sellercentral.amazon.com/forums/t/refusing-to-reimburse-anything-for-delivered-late-by-carrier/625715,Looking back to Jan and Feb of this year all of the orders refunded for “Delivered Late by Carrier” were found in our FBA customer returns report as either sellable or defective.  I have a feeling what you are seeing more has to do with the extended return period that Amazon put in place.You might need to wait until after the extended return period (May 31st) to see if the item was returned by the buyer before seeking reimbursement.  That is probably why you have gotten the cold shoulder by Amazon.
https://sellercentral.amazon.com/forums/t/refusing-to-reimburse-anything-for-delivered-late-by-carrier/625715,"March 12th, so 60 days now, for the one I submitted a case for. My items are grocery so they do not come back to the warehouses, maybe everyone else is getting their inventory back but if you happen to sell a non-returnable item you will get no inventory or cash back.More in this morning again, uhg. Every time I see this I feel like Amazon is just physically taking $30-40 out of my wallet. I just went to view tracking to see if they were indeed delivered late, but it appears the order summary page no longer shows tracking, and my initial email confirmation just lists a TBA number…"
https://sellercentral.amazon.com/forums/t/refusing-to-reimburse-anything-for-delivered-late-by-carrier/625715,"Tried 7 more orders that are 45+ day old now this weekend, I’m going to pull my hair out. All SS does is auto-respond some BS like below. You use to be able to contact SS via phone, but now that option is gone, how do I talk to a live person or escalate anymore? I request that they call me and it is ignored and my replies to the case are 100% being skipped over and copy/paste responded. So frustrated and I don’t know where to go.""Upon checking with our internal tools, I observed that this ASINs the units of which were purchased and refunded in these orders has been marked as non-returnable item in our catalog. Currently, the ASINs is classified as non-returnable item. Kindly know that the products are classified as returnable and non-returnable based on decisions taken by our Business team and we do not have influence on this decisions. Further, these decisions are kept confidential.Note: If you feel that the ASINs should be classified as returnable, I request you to write back to us with the documents confirming the same so that we can reach out to our internal team and request to have this corrected.Please note that as per our Customer Returns policy, Amazon will generally not reimburse sellers for items that can’t be returned, unless it is for a reason for which we take responsibility.Hence the above mentioned order IDs was not an Amazon responsible refund. Therefore, we will not be able to issue any reimbursement for this Order.Order ID: xxxFNSKU: xxxUnits: 1Status: Not reimbursedWe don’t reimburse for refunds issued by non-Amazon entities.Please see the FBA customer returns policy for more information:https://sellercentral.amazon.com/gp/help/200379860?ie=UTF8& 1Version=1&entries=0&"
https://sellercentral.amazon.com/forums/t/refusing-to-reimburse-anything-for-delivered-late-by-carrier/625715,How do you check?Which reports do you download on which pages?What are the steps to click to match the “Delivered Late by Carrier” refunds and reimbursements?I have a few emails from Amazon with subject “Refund initiated for order …” with return reason “Missed Fulfillment Promise”. What does it mean “Missed Fulfillment Promise”? Is it the same as “Delivered Late by Carrier”?Why I don’t see those order numbers on page “Manage FBA returns”?Are they return-less refunds?
https://sellercentral.amazon.com/forums/t/refusing-to-reimburse-anything-for-delivered-late-by-carrier/625715,"I also found emails from Amazon with refunds “Delivered Late by Carrier”. But, again, I don’t see these orders on page “Manage FBA returns”. How to see all returns and refunds?"
https://sellercentral.amazon.com/forums/t/refusing-to-reimburse-anything-for-delivered-late-by-carrier/625715,"nuclearnova:Please note that as per our Customer Returns policy, Amazon will generally not reimburse sellers for items that can’t be returned, unless it is for a reason for which we take responsibility.I’m a little confused. Isn’t FBA late delivery the fault of Amazon?  And therefore, doesn’t Amazon “take responsibility” according to its own policy?Since your items are non-returnable, the customer gets to keep the item AND gets a refund? Is that what is happening?"
https://sellercentral.amazon.com/forums/t/refusing-to-reimburse-anything-for-delivered-late-by-carrier/625715,"jimnew I’ve just been going off of the automatic emails I receive whenever a refund is processed, I really should dig into more reports though… The last four Missed Fulfillment Promise I’ve either been compensated by cash or inventory, though that was 83 days ago so things could have changed.Yes Doug you are correct… but taking to SS is like talking to a wall sometimes. Actually it’s worse, a wall doesn’t auto-respond nonsense"
https://sellercentral.amazon.com/forums/t/refusing-to-reimburse-anything-for-delivered-late-by-carrier/625715,"Anybody following this have any updates. By some luck I got them to give me reimbursements on a few of the cases at one point, but no luck on todays ticket, same runaround so far"
https://sellercentral.amazon.com/forums/t/refusing-to-reimburse-anything-for-delivered-late-by-carrier/625715,"@nuclearnova, check this thread for a successful approach (specifically, emailing jeff@, with a template): Amazon FBA is refunding customers for late by carrier."
https://sellercentral.amazon.com/forums/t/refusing-to-reimburse-anything-for-delivered-late-by-carrier/625715,"Thank you so much @papyrophilia , I don’t know how I didn’t see that in my initial search before making this thread! I just got of the phone with SS and it was as useless as email, so hopefully Jeff works. Well written template, I always have trouble saying enough without being wordy, just the right amount to get the point through"
https://sellercentral.amazon.com/forums/t/refusing-to-reimburse-anything-for-delivered-late-by-carrier/625715,"We are having the same trouble.  We get an email for FBA orders telling us refunds have been issued for “Delivered Late by Carrier” then after 45 days passes seller support sends tells us that it is not eligible for reimbursement because we initiated the refund (which we did not).  Usually if you call them they can send it for manual review and have it fixed.  Hopefully they catch on to this because I think it might be an internal systems error.  We haven’t dealt with this before this year, or at least not that I can remember."
https://sellercentral.amazon.com/forums/t/anyway-to-speed-up-shipment-processing/642345,I have no idea of what you want. Do you want your shipments of product into Amazon processed faster or are you willing to lose $$ to have Amazon ship your orders faster.I am getting an order from Amazon delivered to me tomorrow. 2 days. Bundle of bell wire for less than $9. I think Amazon was the seller.
https://sellercentral.amazon.com/forums/t/anyway-to-speed-up-shipment-processing/642345,Hi JWS. Thank you for reaching out. I am specifically referring to sending in Amazon FBA shipments and any way to get them processed faster. Thanks.
https://sellercentral.amazon.com/forums/t/address-issue/642258,Antsy_Service:Since amazon is doing the fulfillmentFba i guess Antsy_Service:why do i have to use my address not Amazon’swhat is that ? address where ?
https://sellercentral.amazon.com/forums/t/address-issue/642258,I am not using a warehouse address. that is why i am asking which address should i use on the packaging
https://sellercentral.amazon.com/forums/t/address-issue/642258,What packaging?  Your product’s packaging or a shipping box being sent to FBA?
https://sellercentral.amazon.com/forums/t/address-issue/642258,The Products packaging when is being send to customers.
https://sellercentral.amazon.com/forums/t/address-issue/642258,Can anyone help
https://sellercentral.amazon.com/forums/t/address-issue/642258,"You posted in a category of FBA on the forum. This means that you send your product to Amazon, and Amazon ships it for you.If you are sending the products to the buyers yourself, that is called FBM (Fulfilled By Merchant). Yes, you need to show your own return address. If you are afraid to show your own address, you could pay for a service to host your return address like a UPS store etc. We have never thought to hide from our buyers."
https://sellercentral.amazon.com/forums/t/address-issue/642258,Thank You For taking the time to answer my question. I’m just new to this. If i ever need more help is it okay to reach out to you?
https://sellercentral.amazon.com/forums/t/does-anyone-else-have-a-crazy-amount-of-fba-fulfillment-center-transfers/642308,"Amazon likes to move inventory to where they feel it will save them $$. If you sell 2.5-5k a month, you need more inventory in FBA.Amazon is not moving all that fast right now due to the virus. Sounds like you need to feed the beast faster."
https://sellercentral.amazon.com/forums/t/does-anyone-else-have-a-crazy-amount-of-fba-fulfillment-center-transfers/642308,"Yeah I know  just came across fulfillment issues ourselves due to the virus + sales increase. I think Max they have ever transferred was 1k, so this is a bit much.Also cant see the reporting on it until tomorrow, so I should get more info there.We are shipping 4k more to them next week, but the 3 week processing time now is starting to really hurt.Thanks for your advice"
https://sellercentral.amazon.com/forums/t/does-anyone-else-have-a-crazy-amount-of-fba-fulfillment-center-transfers/642308,"They are moving around a couple of items in my inventory to other FC’s. Not the majority of them, I would say about 10%."
https://sellercentral.amazon.com/forums/t/does-amazon-offer-simple-fulfillment-services/642223,Multi-Channel Fulfillment is what Amazon calls it.
https://sellercentral.amazon.com/forums/t/does-amazon-offer-simple-fulfillment-services/642223,I thought MCF only works if the item is active for sale as FBA item on Amazon?
https://sellercentral.amazon.com/forums/t/fba-representatives-no-longer-available-by-phone/599959,"My guess is after the 21 day quarantine in India is over.  On the 14th of April.  Replies to email seem to be normal, so I guess people are working from home."
https://sellercentral.amazon.com/forums/t/fba-representatives-no-longer-available-by-phone/599959,Thx Vud2001!  I appreciate the feedback.
https://sellercentral.amazon.com/forums/t/fba-representatives-no-longer-available-by-phone/599959,"Hi, Please share Customer support Number or Customer  support Email ID through which I can connect FBA customer support.Thank you"
https://sellercentral.amazon.com/forums/t/fba-representatives-no-longer-available-by-phone/599959,"@COMPUTER_GEEKS If you are a pro-seller, you can request a call back for some issues."
https://sellercentral.amazon.com/forums/t/fba-order-customer-20-days-later-reached-out-to-us-that-they-received-the-wrong-item-item-is-clearly-very-worn/642206,LizaSchwartzJewelry:What are your thoughtsYou should not reach out to your buyers.Its amazon here and you are looking for trouble by doing that.Be nice while packing and shipping the order - not by reaching out to buyers.
https://sellercentral.amazon.com/forums/t/fba-order-customer-20-days-later-reached-out-to-us-that-they-received-the-wrong-item-item-is-clearly-very-worn/642206,LizaSchwartzJewelry:We reached out to a customer to see how they are liking our product.mistake. no good can come from this as you have found. If it’s FBA and he comes back to you refer him to go back to his order page to resolve and then step away.
https://sellercentral.amazon.com/forums/t/fba-order-customer-20-days-later-reached-out-to-us-that-they-received-the-wrong-item-item-is-clearly-very-worn/642206,"Hello LizaSchwartzJewelry, as others have mentioned, I would not contact the customer.  If you had sold this item FBM, you certainly could contest the return, if a return was requested.  With FBA, the fact that Amazon handles everything and it takes a bit of time to eventually get the returned item back to you for inspection, it is very difficult to contest an FBA return.  If this is infrequent, I would just move on.  If it becomes a problem, you might want to consider changing those items to FBM.  Best wishes and stay safe!"
https://sellercentral.amazon.com/forums/t/unfillable-inventory/642210,LizaSchwartzJewelry:When a customer returns an FBAYou get debited for the refund. LizaSchwartzJewelry:and the item shows unfillablethat means you gotta take action otherwise pay storage for the unit that will not going back in sellable inventory. LizaSchwartzJewelry:Does amazon still pay us for this sale?not sure about the question But No is the likely answer
https://sellercentral.amazon.com/forums/t/fba-what-if-i-choose-not-to-replenish/642117,"You are only charged when you use it. If you have nothing at FBA, there is no fee."
https://sellercentral.amazon.com/forums/t/cannot-generate-a-cost-estimate/634316,"can some one help with Global shipping Service setupWe got approved but don’t know the next stepTrying to link Amazon Global Logistics, getting errorNo help or customer support"
https://sellercentral.amazon.com/forums/t/fba-removal-pending-4-months/640724,Yes! I ordered all of my inventory removed in early April when it became clear that Amazon was not going to fulfill their side of the bargain for fulfillment. I have gotten maybe 1/10th of my inventory back.I opened a case with seller support and was told basically that they could hold my stuff as long as they wanted.  My orders are way past 70 days at this point. I feel like I will never get my inventory back and I am very disappointed/disgusted with Amazon.
https://sellercentral.amazon.com/forums/t/fba-removal-pending-4-months/640724,"I have also had 2 removal orders since April 13, and 90% of the items (totalling 145 in PENDED status).   I have just changed these back to FBA to try and get them returned.Currently the inventory is showing in ‘reserved’ status.   I don’t know how long it will take to get them so show ‘available’ status.    It seems if Amazon can NOT return inventory, after 60 days, while they are shipping all other FBA items now, in 2-4 days, they should be liable for either returning inventory or have to pay an insurance claim back to seller."
https://sellercentral.amazon.com/forums/t/fba-removal-pending-4-months/640724,"I have tried to change my SKU back to FBA, that has had a removal order in pending status since April 13 (only 10% of order has been returned as of April 24).Amazon has the qty in ‘reserved’ status, and won’t change to FBA now, saying the order is in PENDING_COMPLETION status, which appears to be another black hole.There is no definition of PENDING_COMPLETION for removal orders, saying what time period Amazon is required to address the request.   As a previous responder stated, have no idea if the inventory will ever be returned.    There also is no clear definition for filing lost inventory claim.   When I try to do so now, I get response that the  inventory is in the removal order process."
https://sellercentral.amazon.com/forums/t/fba-inventory-storage-fee/642024,You do know that Amazon charges you every month for storage???
https://sellercentral.amazon.com/forums/t/fba-inventory-storage-fee/642024,When did that start? I was under the impression we were only charged on a long term basis?
https://sellercentral.amazon.com/forums/t/fba-inventory-storage-fee/642024,"As far as I know, Amazon has always charged for storage. This is not a new thing.https://sellercentral.amazon.com/gp/help/200612770 6"
https://sellercentral.amazon.com/forums/t/ups-fba-rates-went-up/490241,Are you shipping to the same FC?
https://sellercentral.amazon.com/forums/t/ups-fba-rates-went-up/490241,UPS was always higher for me. I havent noticed an increase for UPS prices since fedex left
https://sellercentral.amazon.com/forums/t/ups-fba-rates-went-up/490241,"Thanks for posting.I’ve just created a shipment and the fee has doubled! I though it was just me and maybe I’d done something wrong.You’d think Amazon would have capped the amount they can increase prices, but then again Amazon don’t care. They’re probably taking a bigger cut out of it themselves.They obviously haven’t told UPS to ‘lower their prices’."
https://sellercentral.amazon.com/forums/t/ups-fba-rates-went-up/490241,"It’s not about rates but more about how are they calculated. FedEx was calculating it based on the weight while UPS is using dimensional weight. Look at the rate for your shipment. Most likely you will see something like: “Shipment weight 50 lbs, Billable weight 100 lbs”"
https://sellercentral.amazon.com/forums/t/had-to-change-packaging-do-i-need-a-new-listing/641728,"If the reviews on the product are good with poly bags, then keep selling. You can create a new SKU that will generate a new FNSKU for the different packaging. You can track both and even force the old to sell out, by suppressing the boxed."
https://sellercentral.amazon.com/forums/t/how-to-reach-customer-service-on-the-phone/641689,"The call back feature you experienced is how phone support works. Most of the time it will be a low level support rep who takes the call and if they can’t resolve the issue, will escalate to an internal team.Good news is that most issues can be resolved quickly by browsing through the Amazon help pages and this forum. If you can’t find an answer, create a forum post."
https://sellercentral.amazon.com/forums/t/how-to-reach-customer-service-on-the-phone/641689,Ask your question here first.  It is faster and more reliable than seller support for most issues.  Seller support is often constrained in what they can do for you.
https://sellercentral.amazon.com/forums/t/inventory-dashboard-restock-inventory-days-of-supply-issue-anyone-else-having-this-issue/640387,"Yes, I am having the same issue with the Days of Supply not showing up on Restock Inventory page.  I was also wondering if anyone else was having this problem.  I use the Days of Supply to determine which products to restock for FBA, and I keep checking every day hoping that it’s been fixed.There are a lot of features in SellerCentral that I never use, but I look at Days of Supply daily.  I hope it’s fixed soon!"
https://sellercentral.amazon.com/forums/t/inventory-dashboard-restock-inventory-days-of-supply-issue-anyone-else-having-this-issue/640387,Thanks for the response.  Glad to know it is not just me having the issue.  I can not choose to make items in the same section hidden or to show them.  I use this to keep sorted what items I have ordered from suppliers.  If I have the item ordered I hide it.  Once I receive it from my suppliers and ship it into the warehouse I move it to the shown section.  This helps me keep track of what I have ordered and what I do not.
https://sellercentral.amazon.com/forums/t/inventory-dashboard-restock-inventory-days-of-supply-issue-anyone-else-having-this-issue/640387,"I am not able to continue adding things to FBA shipments. I cannot hit the continue button, it is greyed out. Also when adding hazmat FBA items it will let me type in the UN number, but then not add the size in ml. I am stuck basically."
https://sellercentral.amazon.com/forums/t/cant-create-shipping-plan-with-third-party-freight-forwarder/639872,"You should be able to select “Other” as the shipping company once you’ve created the shipment. Once you click, “Work on Shipment” it should come up with the option to do LTL or SPD. Right next to that you should be able to choose other."
https://sellercentral.amazon.com/forums/t/one-of-my-products-are-under-investigation-and-i-m-paranoid/639896,"Nikol_Pashinyan:a simple misunderstanding.As an Amazon customer, I would not consider mislabeling or false information in the item description regarding what the fabric is (poly blend rather than 100% cotton, for example) to be a “simple misunderstanding”.I sell jewelry on Amazon. I go to extraordinary lengths to be certain my materials are factually represented. I expect Amazon to suspend me if they were to do a test buy and find a single stone to be misidentified, or metal to be .923 silver rather than .925.So: why should you not be held to the same standard? Are you posting (twice btw) to ask whether you can get away with this?I hope not."
https://sellercentral.amazon.com/forums/t/one-of-my-products-are-under-investigation-and-i-m-paranoid/639896,"No, I posted twice cause no one answered here. Anyway, I flagged that as a duplicate and asked to take that down.I believe with jewelry Amazon has the Jewelry Quality Assurance Standards, so it’s a much more regulated category. I don’t know much about clothing which is why I’m here.I made an honest mistake because when I created a new listing, I tend to copy listings from other listings that already have as a template. I have two types of shorts, cotton and polyester mix. That’s where the problem stems from."
https://sellercentral.amazon.com/forums/t/one-of-my-products-are-under-investigation-and-i-m-paranoid/639896,"My point is that as a buyer I would feel ripped off if I wanted 100% cotton shorts, bought what I was led to believe were 100% cotton shorts, and got instead a poly blend.That is an FTC violation.It does matter. You don’t appear to grasp that it does."
https://sellercentral.amazon.com/forums/t/one-of-my-products-are-under-investigation-and-i-m-paranoid/639896,I understand that completely.What will be the next step? Plan of Action?
https://sellercentral.amazon.com/forums/t/one-of-my-products-are-under-investigation-and-i-m-paranoid/639896,"Hang tight, hope for the best (that you get lucky), and learn from this Good luck"
https://sellercentral.amazon.com/forums/t/one-of-my-products-are-under-investigation-and-i-m-paranoid/639896,Nikol_Pashinyan:almost 4 yearsamazon knows and judging by these facts. - would u have been a newbie you would have been suspended while investigation is pending. - worst that can be in my opinion is you’ll get this sku (not the asin) blocked and you’ll be allowed to create a new sku of that asin (after proving corrective actions and providing preventive measures)
https://sellercentral.amazon.com/forums/t/one-of-my-products-are-under-investigation-and-i-m-paranoid/639896,Selling an item for 4 years with incorrect material information is not a simple misunderstanding.You are admitting to this on the forums and Amazon reads the forums.The question is when did you know about it and when did you take action?
https://sellercentral.amazon.com/forums/t/one-of-my-products-are-under-investigation-and-i-m-paranoid/639896,"Well if they see the tag on the clothes it will tell them what it’s made of. If your lieing about the material then you could get in a lot of trouble, and your opening yourself up to big problems"
https://sellercentral.amazon.com/forums/t/cant-list-fba-on-seller-app/641187,I’ve read it at least three times on the forum now. I would suggest giving the app some feedback.
https://sellercentral.amazon.com/forums/t/cant-list-fba-on-seller-app/641187,I am also having this same problem. Has anyone heard of a solution yet?
https://sellercentral.amazon.com/forums/t/cant-list-fba-on-seller-app/641187,Go to the Inventory page on a computer and change them to FBA there.
https://sellercentral.amazon.com/forums/t/how-to-track-a-tba-fba-order/447883,"Your buyer needs to contact amazon directly. This is why you pay fba fees.There is no way for anyone but the customer to track amazon logistics. Oh, other than amazon."
https://sellercentral.amazon.com/forums/t/how-to-track-a-tba-fba-order/447883,Oh ok thanks!
https://sellercentral.amazon.com/forums/t/how-to-track-a-tba-fba-order/447883,Amazon Shipping and tracking numbers that being with TBA can be tracked by using this link:https://track.amazon.com/tracking/TBAXXXXXXXXX 47.9k the “x” being the tracking number.
https://sellercentral.amazon.com/forums/t/how-to-track-a-tba-fba-order/447883,"User_3000:Amazon Shipping and tracking numbers that being with TBA can be tracked by using this link:https://track.amazon.com/tracking/TBAXXXXXXXXX  the “x” being the tracking number.error 404…sigh, but thanks"
https://sellercentral.amazon.com/forums/t/how-to-track-a-tba-fba-order/447883,404 error for us too.  Tried a dozen random Amazon delivered orders from the past 2 weeks.
https://sellercentral.amazon.com/forums/t/how-to-track-a-tba-fba-order/447883,404
https://sellercentral.amazon.com/forums/t/how-to-track-a-tba-fba-order/447883,"Sleeping_Tiger:ex: TBA93XXX477XXXX. I cant find a link on internet, was going to try to call SS later…but thought Id ask here first, buyer saying never received.FBA orders are between Amazon and their buyer.You don’t need to track them."
https://sellercentral.amazon.com/forums/t/how-to-track-a-tba-fba-order/447883,"Sleeping_Tiger:https://track.amazon.com/tracking/TBAHave you been able to track the package? I shipped my order via Amazon Logistic, it was fulfilled by my company directly, but with the tracking number starts with TBA. There is no way to track it /(ㄒoㄒ)/~~I call the SS and they just provided the Amazon’s contact number, the Amazon’s customer service says I need to ask the customer to contact them, but the customer be advised to us. …"
https://sellercentral.amazon.com/forums/t/how-to-track-a-tba-fba-order/447883,@ebridalfavor I believe if you use AZ Logistics you are given a website to see that.
https://sellercentral.amazon.com/forums/t/how-to-track-a-tba-fba-order/447883,I never noticed seeing the TBA numbers for our FBA orders.  But I never really looked for them.
https://sellercentral.amazon.com/forums/t/restricted-product-approval/641100,"Are you trying to get approved to sell PPE? If so, good luck. Might take a month before you hear. And that is if you ever hear anything."
https://sellercentral.amazon.com/forums/t/restricted-product-approval/641100,trying to upload Sanitizers.
https://sellercentral.amazon.com/forums/t/restricted-product-approval/641100,"Sorry, you are too late to the party. No major USA marketplace will allow you or me to list sanitizers.I have an lab within 10 minutes of me producing hand sanitizer. They have been doing it for years."
https://sellercentral.amazon.com/forums/t/restricted-product-approval/641100,Still there are people who are selling it why dont me?
https://sellercentral.amazon.com/forums/t/what-are-the-possible-return-reasons/598598,"FWIW I opened a Seller Support ticket asking for documentation on that, and it was marked “Transferred”, which is never a good sign."
https://sellercentral.amazon.com/forums/t/what-are-the-possible-return-reasons/598598,"I never got an answer from Seller Support. If anyone happens to know Japanese, I’m very curious what that document actually is, that contains that list."
https://sellercentral.amazon.com/forums/t/what-are-the-possible-return-reasons/598598,"Interesting, but does the seller even get informed of cancellation reasons? I’ve never seen anything telling those, but would be curious to see such a report.My original question was about returns though, which only can happen after fulfillment, so canceling is no longer an option."
https://sellercentral.amazon.com/forums/t/what-are-the-possible-return-reasons/598598,FWIW seller support ignored the question and these appear to be undocumented. The mysterious Japanese PDF is still seemingly the closest thing to a list of these.
https://sellercentral.amazon.com/forums/t/what-are-the-possible-return-reasons/598598,"FWIW, I’ve seen an uptick in “Delivered late by carrier” and “Missed fulfillment promise” during the great grocery hoarding panic of early 2020.  I still have no idea what the difference between those two could possibly be, as they sound identical.  But both seem more common when Amazon is overwhelmed with orders and unable to deliver promptly."
https://sellercentral.amazon.com/forums/t/is-sdf8-working/623498,"Your guess is as good as ours. The only thing that comes up with SDF8 is that they had 2 confirmed cases of employees testing positive in the last 14 days, which might mean they had to slow down in order to sanitize the premises."
https://sellercentral.amazon.com/forums/t/is-sdf8-working/623498,same problem … 7th day waiting already for 4 boxes…
https://sellercentral.amazon.com/forums/t/is-sdf8-working/623498,"Same Here.  2 shipments delivered a week a part and still no check in.  I contacted amazon and they just just gave BS canned responses.  I understand they are backed up or not at full capacity, but if that is the case why do they keep routing shipments to the same center.  They have 100s of fulfillment centers that can help reduce pressure off centers with reduced capacity.  It’s simple logic"
https://sellercentral.amazon.com/forums/t/is-sdf8-working/623498,"Lamont, Amazon received your shipment?We have not received yet, already the 10th day has passed …"
https://sellercentral.amazon.com/forums/t/is-sdf8-working/623498,Yes SDF8 is working. Shipment got checked in within a day and received after 2 days of check-in.
https://sellercentral.amazon.com/forums/t/is-sdf8-working/623498,"Coolplace, thank you. How many boxes did you ship?"
https://sellercentral.amazon.com/forums/t/is-sdf8-working/623498,Only 1 box.
https://sellercentral.amazon.com/forums/t/is-sdf8-working/623498,"Yes, they are being transferred as usual, it takes several days. Thank for the information, hope my boxes also will start checked-in"
https://sellercentral.amazon.com/forums/t/is-sdf8-working/623498,"FBA15M4KNFS8 was delivered on May 5th  . Today is 15th . I am waiting for ""Checked-in "" for 10 days !"
https://sellercentral.amazon.com/forums/t/is-sdf8-working/623498,Thats long. I’ve never waited that long. Generally SDF8 is fast. Raise a case with seller support.
https://sellercentral.amazon.com/forums/t/is-sdf8-working/623498,"The Shipment  FBA15M5HZTLR was delivered on May 11th , today is 22nd  and it is steel "" Delivered "" , not even "" Checked - in ""   , two other shipments were delivered on 15th  …"
https://sellercentral.amazon.com/forums/t/is-sdf8-working/623498,My goods got delivered to SDF8 on May 26th. It says its delivered but hasn’t been checked in yet. It will be 7 days tomorrow.  This is my first time sending in goods to amazon. I am really hoping it will be checked in this week so my listing will go live.This is so frustrating but from reading all your comments above i guess this is pretty normal…
https://sellercentral.amazon.com/forums/t/is-sdf8-working/623498,Delivered 5/22.  Today is 6/3.  Still not checked in.  This better not be the “new normal” the media is pushing.
https://sellercentral.amazon.com/forums/t/shipping-hazardous-they-say-items/640988,"My FBA manager said that you may sumbit the manufacturer’s MSDS Material Safety Data Sheet.In other words Amazon has no clue as to whether an item is hazardous or not unless you prove it to them. I just had a TV style remote without batteries, where Amazon would not accept the return because it alledgedly contained “possible flammable gases or liquids,”  Though it was a return from Canada the same remote is not classified as hazardous within the US.  I get “hazard return classifications” on credit card sized remotes with a quarter sized lithium battery."
https://sellercentral.amazon.com/forums/t/shipping-internationally-to-fba/630905,"we ship internationally to FBA. You need to make sure duties are paid at origin, amazon will of course not pay any duties, this type of shipping is called DDP.Amazon charges no additional cost to receive international parcels then national parcels. Its all about figuring out your export documentaiton is correct so that you can pass border control."
https://sellercentral.amazon.com/forums/t/shipping-internationally-to-fba/630905,"@o_crivo is correct, you need a deep understanding of USA import laws and how different shippers work where duty is concerned.  You must know this up front, before you even purchase the products you are planning to sell.  All associated costs for importing could eat any profit you plan to make.  In addition, make sure you are approved to sell in the category the product will be listed in , AND make sure you are approved to sell the product.  Depending on just what the product is, Amazon may require product documentation certificates from a USA based testing lab, showing the safety and material contents of the product."
https://sellercentral.amazon.com/forums/t/shipping-internationally-to-fba/630905,"Thanks for your reply. Absolutely test, customs and any other costs are already factored in on our numbers"
https://sellercentral.amazon.com/forums/t/shipping-internationally-to-fba/630905,"sorry, I have no idea for the enter to that, we dont ship containers or never ship in pallets either. we do air freight always"
https://sellercentral.amazon.com/forums/t/shipping-quotation-from-manufacturer/639087,You should use Amazon’s partnered carrier program. Less headaches.
https://sellercentral.amazon.com/forums/t/shipping-quotation-from-manufacturer/639087,You are not ready to sell on Amazon if you have to ask that question. Please spend some time on Amazon’s Seller University https://sellercentral.amazon.com/learn 6
https://sellercentral.amazon.com/forums/t/shipping-quotation-from-manufacturer/639087,No need to be rude
https://sellercentral.amazon.com/forums/t/shipping-quotation-from-manufacturer/639087,"You have to list your product and after you create a shipping plan Amazon will give you the specific warehouse or warehouses they want you to ship to, then you’ll know the address"
https://sellercentral.amazon.com/forums/t/shipping-quotation-from-manufacturer/639087,True
https://sellercentral.amazon.com/forums/t/amazon-redlands-fire-report-to-know-if-our-inventory-was-affected/640077,This wasn’t an Amazon FC. It was a third-party warehouse.
https://sellercentral.amazon.com/forums/t/amazon-redlands-fire-report-to-know-if-our-inventory-was-affected/640077,"Hi,How do you know that? Link to source, please?Thanks."
https://sellercentral.amazon.com/forums/t/amazon-redlands-fire-report-to-know-if-our-inventory-was-affected/640077,"Redlands, CA is 11 miles from Rialto.  Would appreciate any information as to whether it might have been Amazon’s distribution facility in Rialto that was involved."
https://sellercentral.amazon.com/forums/t/amazon-redlands-fire-report-to-know-if-our-inventory-was-affected/640077,https://sellercentral.amazon.com/forums/t/redlands-ca-amazon-fc-massive-fire-ont/640031image.jpg960×452 68.5 KB
https://sellercentral.amazon.com/forums/t/products-from-china-pay-taxes-to-enter-usa/638560,You are responsible for paying all import duties and tariffs. Amazon is not the importer on items sent from China. You will need to clear them prior to delivery at Amazon.
https://sellercentral.amazon.com/forums/t/products-from-china-pay-taxes-to-enter-usa/638560,"Ask your supplier “what is the HS code for this product?” Then type that code into an import duties calculator like the one on freightos. That will help you.knkw what % duties are charged at. Remember that duties are charged on the cost of the product, not on what you plan to sell for. E.g. if you have 100 units that you paid $100 for and the duty is 8% for that kind of product then you pay $8. Hope this helps"
https://sellercentral.amazon.com/forums/t/fba-shipments-impossible-to-correct/640714,"There is no way to change it once shipped for a variety of reasons that make sense. Your best bet is to convert the listing to FBM so the items will be delivered stranded then you can open a case and see if Amazon will relabel for you, or do a removal order to relabel and reship the items. If however your items are labeled with UPC codes then they will just scan the item to the correct listing and your customers won’t get the wrong items."
